Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='Pubmed', device=0, dprate=0.5, dropout=0.0, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.01, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.6, val_rate=0.2, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(0.8354)  val_loss tensor(0.9153)  tmp_train_acc 0.6140840307718319  tmp_test_acc 0.45754119138149557  test_acc 0.45754119138149557
167 : train_loss tensor(0.2466)  val_loss tensor(0.4029)  tmp_train_acc 0.9062473581875052  tmp_test_acc 0.8550063371356147  test_acc 0.8889733840304183
168 : train_loss tensor(0.2431)  val_loss tensor(0.3905)  tmp_train_acc 0.9081071941837856  tmp_test_acc 0.8651457541191382  test_acc 0.8889733840304183
169 : train_loss tensor(0.2421)  val_loss tensor(0.4019)  tmp_train_acc 0.9063318961873362  tmp_test_acc 0.8603295310519645  test_acc 0.8889733840304183
170 : train_loss tensor(0.2431)  val_loss tensor(0.3929)  tmp_train_acc 0.9046411361907177  tmp_test_acc 0.858808618504436  test_acc 0.8889733840304183
171 : train_loss tensor(0.2628)  val_loss tensor(0.4088)  tmp_train_acc 0.8988925522022149  tmp_test_acc 0.8608365019011407  test_acc 0.8889733840304183
172 : train_loss tensor(0.2429)  val_loss tensor(0.3863)  tmp_train_acc 0.9071772761856455  tmp_test_acc 0.8676806083650191  test_acc 0.8889733840304183
173 : train_loss tensor(0.2491)  val_loss tensor(0.4342)  tmp_train_acc 0.9026122241947756  tmp_test_acc 0.8506970849176172  test_acc 0.8889733840304183
174 : train_loss tensor(0.2668)  val_loss tensor(0.4322)  tmp_train_acc 0.8950883422098234  tmp_test_acc 0.8544993662864384  test_acc 0.8889733840304183
175 : train_loss tensor(0.2522)  val_loss tensor(0.4068)  tmp_train_acc 0.9015977681968045  tmp_test_acc 0.8583016476552597  test_acc 0.8889733840304183
176 : train_loss tensor(0.2598)  val_loss tensor(0.4160)  tmp_train_acc 0.8977935582044129  tmp_test_acc 0.8555133079847909  test_acc 0.8889733840304183
177 : train_loss tensor(0.2537)  val_loss tensor(0.4306)  tmp_train_acc 0.9023586101952827  tmp_test_acc 0.8484157160963246  test_acc 0.8889733840304183
178 : train_loss tensor(0.2545)  val_loss tensor(0.4052)  tmp_train_acc 0.9010905401978189  tmp_test_acc 0.8593155893536122  test_acc 0.8889733840304183
179 : train_loss tensor(0.2557)  val_loss tensor(0.4174)  tmp_train_acc 0.8999915462000169  tmp_test_acc 0.8539923954372624  test_acc 0.8889733840304183
180 : train_loss tensor(0.2481)  val_loss tensor(0.4288)  tmp_train_acc 0.9027813001944374  tmp_test_acc 0.8517110266159695  test_acc 0.8889733840304183
181 : train_loss tensor(0.2533)  val_loss tensor(0.4365)  tmp_train_acc 0.9037112181925776  tmp_test_acc 0.8458808618504436  test_acc 0.8889733840304183
182 : train_loss tensor(0.2578)  val_loss tensor(0.4179)  tmp_train_acc 0.8982162482035676  tmp_test_acc 0.858555133079848  test_acc 0.8889733840304183
183 : train_loss tensor(0.2630)  val_loss tensor(0.4141)  tmp_train_acc 0.8964409502071181  tmp_test_acc 0.8615969581749049  test_acc 0.8889733840304183
184 : train_loss tensor(0.2524)  val_loss tensor(0.4287)  tmp_train_acc 0.9031194521937611  tmp_test_acc 0.8489226869455007  test_acc 0.8889733840304183
185 : train_loss tensor(0.2580)  val_loss tensor(0.4045)  tmp_train_acc 0.8993152422013695  tmp_test_acc 0.8623574144486692  test_acc 0.8889733840304183
186 : train_loss tensor(0.2462)  val_loss tensor(0.4023)  tmp_train_acc 0.9047256741905486  tmp_test_acc 0.8636248415716097  test_acc 0.8889733840304183
187 : train_loss tensor(0.2527)  val_loss tensor(0.4117)  tmp_train_acc 0.9007523881984952  tmp_test_acc 0.8550063371356147  test_acc 0.8889733840304183
188 : train_loss tensor(0.2536)  val_loss tensor(0.3935)  tmp_train_acc 0.9008369261983261  tmp_test_acc 0.8694550063371356  test_acc 0.8889733840304183
189 : train_loss tensor(0.2451)  val_loss tensor(0.3954)  tmp_train_acc 0.9045565981908869  tmp_test_acc 0.8674271229404309  test_acc 0.8889733840304183
190 : train_loss tensor(0.2654)  val_loss tensor(0.3390)  tmp_train_acc 0.8997379322005241  tmp_test_acc 0.8783269961977186  test_acc 0.8889733840304183
191 : train_loss tensor(0.2909)  val_loss tensor(0.3171)  tmp_train_acc 0.8917068222165863  tmp_test_acc 0.8866920152091254  test_acc 0.8866920152091254
192 : train_loss tensor(0.2994)  val_loss tensor(0.3306)  tmp_train_acc 0.8846056302307888  tmp_test_acc 0.8854245880861851  test_acc 0.8866920152091254
193 : train_loss tensor(0.2725)  val_loss tensor(0.4459)  tmp_train_acc 0.8945811142108379  tmp_test_acc 0.8489226869455007  test_acc 0.8866920152091254
194 : train_loss tensor(0.2707)  val_loss tensor(0.3374)  tmp_train_acc 0.8971172542057654  tmp_test_acc 0.8788339670468948  test_acc 0.8866920152091254
195 : train_loss tensor(0.2614)  val_loss tensor(0.3476)  tmp_train_acc 0.8980471722039055  tmp_test_acc 0.8757921419518376  test_acc 0.8866920152091254
196 : train_loss tensor(0.2623)  val_loss tensor(0.4372)  tmp_train_acc 0.9008369261983261  tmp_test_acc 0.8481622306717364  test_acc 0.8866920152091254
197 : train_loss tensor(0.3056)  val_loss tensor(0.5101)  tmp_train_acc 0.8813086482373828  tmp_test_acc 0.8195183776932826  test_acc 0.8866920152091254
198 : train_loss tensor(0.3421)  val_loss tensor(0.4456)  tmp_train_acc 0.8650773522698452  tmp_test_acc 0.8405576679340938  test_acc 0.8866920152091254
199 : train_loss tensor(0.2961)  val_loss tensor(0.4904)  tmp_train_acc 0.8857891622284216  tmp_test_acc 0.8258555133079848  test_acc 0.8866920152091254
200 : train_loss tensor(0.2756)  val_loss tensor(0.3916)  tmp_train_acc 0.8933130442133739  tmp_test_acc 0.8613434727503169  test_acc 0.8866920152091254
The sum of epochs: 201
run_1 	 test_acc: 0.8867
each run avg_time: 905.9930415153503 s
each epoch avg_time: 4485.114066907675 ms
GAT on dataset Pubmed, in 1 repeated experiment:
test acc mean = 88.6692 ¡À 0.0000  	 val acc mean = 88.0041
