Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='CS', device=0, dprate=0.5, dropout=0.5, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.1, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.6, val_rate=0.2, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(2.7843)  val_loss tensor(2.7864)  tmp_train_acc 0.08050521691378364  tmp_test_acc 0.019600791224599894  test_acc 0.019600791224599894
168 : train_loss tensor(0.2898)  val_loss tensor(0.3014)  tmp_train_acc 0.9092806150466776  tmp_test_acc 0.9113468800575436  test_acc 0.9433555115986334
169 : train_loss tensor(0.2900)  val_loss tensor(0.2365)  tmp_train_acc 0.914772103239978  tmp_test_acc 0.9343643229634958  test_acc 0.9433555115986334
170 : train_loss tensor(0.2834)  val_loss tensor(0.2474)  tmp_train_acc 0.9177375068643603  tmp_test_acc 0.9295090811005214  test_acc 0.9433555115986334
171 : train_loss tensor(0.3212)  val_loss tensor(0.3178)  tmp_train_acc 0.9036792970895112  tmp_test_acc 0.9084696996942996  test_acc 0.9433555115986334
172 : train_loss tensor(0.3105)  val_loss tensor(0.3274)  tmp_train_acc 0.9022515101592532  tmp_test_acc 0.9055925193310556  test_acc 0.9433555115986334
173 : train_loss tensor(0.2877)  val_loss tensor(0.2228)  tmp_train_acc 0.9124656781987919  tmp_test_acc 0.9361625606905233  test_acc 0.9433555115986334
174 : train_loss tensor(0.2575)  val_loss tensor(0.2298)  tmp_train_acc 0.9221306974190006  tmp_test_acc 0.9338248516453875  test_acc 0.9433555115986334
175 : train_loss tensor(0.3193)  val_loss tensor(0.2877)  tmp_train_acc 0.9031301482701812  tmp_test_acc 0.9169214170113289  test_acc 0.9433555115986334
176 : train_loss tensor(0.2815)  val_loss tensor(0.2437)  tmp_train_acc 0.91444261394838  tmp_test_acc 0.9295090811005214  test_acc 0.9433555115986334
177 : train_loss tensor(0.3063)  val_loss tensor(0.3243)  tmp_train_acc 0.9051070840197694  tmp_test_acc 0.9075705808307858  test_acc 0.9433555115986334
178 : train_loss tensor(0.3397)  val_loss tensor(0.3114)  tmp_train_acc 0.8975288303130148  tmp_test_acc 0.9090091710124079  test_acc 0.9433555115986334
179 : train_loss tensor(0.3046)  val_loss tensor(0.2910)  tmp_train_acc 0.9007138934651291  tmp_test_acc 0.9043337529221364  test_acc 0.9433555115986334
180 : train_loss tensor(0.2589)  val_loss tensor(0.2390)  tmp_train_acc 0.9214717188358045  tmp_test_acc 0.9307678475094407  test_acc 0.9433555115986334
181 : train_loss tensor(0.2827)  val_loss tensor(0.2791)  tmp_train_acc 0.9163097199341022  tmp_test_acc 0.9183600071929509  test_acc 0.9433555115986334
182 : train_loss tensor(0.2670)  val_loss tensor(0.2508)  tmp_train_acc 0.9210323997803405  tmp_test_acc 0.9309476712821435  test_acc 0.9433555115986334
183 : train_loss tensor(0.2656)  val_loss tensor(0.2516)  tmp_train_acc 0.9168588687534321  tmp_test_acc 0.9239345441467361  test_acc 0.9433555115986334
184 : train_loss tensor(0.2654)  val_loss tensor(0.2273)  tmp_train_acc 0.915321252059308  tmp_test_acc 0.9273511958280884  test_acc 0.9433555115986334
185 : train_loss tensor(0.3176)  val_loss tensor(0.3528)  tmp_train_acc 0.8963207029104887  tmp_test_acc 0.891566265060241  test_acc 0.9433555115986334
186 : train_loss tensor(0.2959)  val_loss tensor(0.2995)  tmp_train_acc 0.9092806150466776  tmp_test_acc 0.9149433555115987  test_acc 0.9433555115986334
187 : train_loss tensor(0.2822)  val_loss tensor(0.2221)  tmp_train_acc 0.914552443712246  tmp_test_acc 0.934184499190793  test_acc 0.9433555115986334
188 : train_loss tensor(0.2956)  val_loss tensor(0.3267)  tmp_train_acc 0.9151015925315761  tmp_test_acc 0.9117065276029491  test_acc 0.9433555115986334
189 : train_loss tensor(0.3157)  val_loss tensor(0.3470)  tmp_train_acc 0.9013728720483251  tmp_test_acc 0.8913864412875382  test_acc 0.9433555115986334
190 : train_loss tensor(0.3048)  val_loss tensor(0.3093)  tmp_train_acc 0.9092806150466776  tmp_test_acc 0.904513576694839  test_acc 0.9433555115986334
191 : train_loss tensor(0.3691)  val_loss tensor(0.4448)  tmp_train_acc 0.8838001098297639  tmp_test_acc 0.86405322783672  test_acc 0.9433555115986334
192 : train_loss tensor(0.3145)  val_loss tensor(0.2638)  tmp_train_acc 0.9058758923668314  tmp_test_acc 0.9280704909188995  test_acc 0.9433555115986334
193 : train_loss tensor(0.2613)  val_loss tensor(0.2318)  tmp_train_acc 0.9214717188358045  tmp_test_acc 0.9286099622370078  test_acc 0.9433555115986334
194 : train_loss tensor(0.3267)  val_loss tensor(0.3203)  tmp_train_acc 0.8940142778693025  tmp_test_acc 0.9027153389678115  test_acc 0.9433555115986334
195 : train_loss tensor(0.2847)  val_loss tensor(0.2951)  tmp_train_acc 0.9207029104887424  tmp_test_acc 0.9176407121021398  test_acc 0.9433555115986334
196 : train_loss tensor(0.2967)  val_loss tensor(0.2622)  tmp_train_acc 0.9080724876441516  tmp_test_acc 0.9199784211472757  test_acc 0.9433555115986334
197 : train_loss tensor(0.2695)  val_loss tensor(0.2485)  tmp_train_acc 0.9170785282811642  tmp_test_acc 0.9280704909188995  test_acc 0.9433555115986334
198 : train_loss tensor(0.2784)  val_loss tensor(0.2689)  tmp_train_acc 0.9165293794618341  tmp_test_acc 0.9158424743751123  test_acc 0.9433555115986334
199 : train_loss tensor(0.2745)  val_loss tensor(0.2180)  tmp_train_acc 0.9187259747391542  tmp_test_acc 0.936342384463226  test_acc 0.9433555115986334
200 : train_loss tensor(0.2860)  val_loss tensor(0.3424)  tmp_train_acc 0.9110378912685336  tmp_test_acc 0.8975004495594318  test_acc 0.9433555115986334
201 : train_loss tensor(0.2684)  val_loss tensor(0.2565)  tmp_train_acc 0.9177375068643603  tmp_test_acc 0.9241143679194389  test_acc 0.9433555115986334
202 : train_loss tensor(0.2749)  val_loss tensor(0.2254)  tmp_train_acc 0.9158704008786381  tmp_test_acc 0.930588023736738  test_acc 0.9433555115986334
203 : train_loss tensor(0.2685)  val_loss tensor(0.2667)  tmp_train_acc 0.9227896760021966  tmp_test_acc 0.9269915482826829  test_acc 0.9433555115986334
204 : train_loss tensor(0.2656)  val_loss tensor(0.2298)  tmp_train_acc 0.9185063152114223  tmp_test_acc 0.9302283761913325  test_acc 0.9433555115986334
The sum of epochs: 205
run_1 	 test_acc: 0.9434
each run avg_time: 941.3695032596588 s
each epoch avg_time: 4569.754870192519 ms
GAT on dataset CS, in 1 repeated experiment:
test acc mean = 94.3356 ¡À 0.0000  	 val acc mean = 95.0095
