Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='Physics', device=0, dprate=0.5, dropout=0.8, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.1, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.6, val_rate=0.2, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(0.3365)  val_loss tensor(0.1467)  tmp_train_acc 0.9078602386430521  tmp_test_acc 0.955193711398091  test_acc 0.955193711398091
167 : train_loss tensor(1.9948)  val_loss tensor(0.5669)  tmp_train_acc 0.3824174648188774  tmp_test_acc 0.8030320044918584  test_acc 0.9730488489612578
168 : train_loss tensor(1.8290)  val_loss tensor(0.7188)  tmp_train_acc 0.39194178393707535  tmp_test_acc 0.7460976979225155  test_acc 0.9730488489612578
169 : train_loss tensor(1.3953)  val_loss tensor(1.0113)  tmp_train_acc 0.38466477607148597  tmp_test_acc 0.5367770915216171  test_acc 0.9730488489612578
170 : train_loss tensor(1.3771)  val_loss tensor(0.7119)  tmp_train_acc 0.4081545294023222  tmp_test_acc 0.7130825379000562  test_acc 0.9730488489612578
171 : train_loss tensor(1.1720)  val_loss tensor(0.5587)  tmp_train_acc 0.5843544330889828  tmp_test_acc 0.8238068500842224  test_acc 0.9730488489612578
172 : train_loss tensor(0.9631)  val_loss tensor(0.4304)  tmp_train_acc 0.714966022794157  tmp_test_acc 0.8925322852330152  test_acc 0.9730488489612578
173 : train_loss tensor(1.1783)  val_loss tensor(0.5137)  tmp_train_acc 0.6204184279522714  tmp_test_acc 0.8329028635597977  test_acc 0.9730488489612578
174 : train_loss tensor(1.0570)  val_loss tensor(0.8626)  tmp_train_acc 0.6572850339772058  tmp_test_acc 0.6738910724312184  test_acc 0.9730488489612578
175 : train_loss tensor(0.9899)  val_loss tensor(0.5457)  tmp_train_acc 0.7287174273636899  tmp_test_acc 0.8488489612577204  test_acc 0.9730488489612578
176 : train_loss tensor(1.0090)  val_loss tensor(0.5485)  tmp_train_acc 0.746588902563005  tmp_test_acc 0.8717574396406513  test_acc 0.9730488489612578
177 : train_loss tensor(1.0078)  val_loss tensor(0.4996)  tmp_train_acc 0.708973192787201  tmp_test_acc 0.87085906793936  test_acc 0.9730488489612578
178 : train_loss tensor(0.9022)  val_loss tensor(0.5484)  tmp_train_acc 0.7137888597570765  tmp_test_acc 0.8427849522740034  test_acc 0.9730488489612578
179 : train_loss tensor(0.9113)  val_loss tensor(0.5481)  tmp_train_acc 0.7109529669859276  tmp_test_acc 0.8507580011229646  test_acc 0.9730488489612578
180 : train_loss tensor(0.7535)  val_loss tensor(0.5945)  tmp_train_acc 0.7304831719193109  tmp_test_acc 0.8151600224592925  test_acc 0.9730488489612578
181 : train_loss tensor(0.6779)  val_loss tensor(0.4023)  tmp_train_acc 0.7843116271603617  tmp_test_acc 0.9102751263335205  test_acc 0.9730488489612578
182 : train_loss tensor(0.7347)  val_loss tensor(0.7361)  tmp_train_acc 0.7400074910375088  tmp_test_acc 0.73228523301516  test_acc 0.9730488489612578
183 : train_loss tensor(0.6306)  val_loss tensor(0.4704)  tmp_train_acc 0.7753758895607041  tmp_test_acc 0.8788321167883212  test_acc 0.9730488489612578
184 : train_loss tensor(0.6376)  val_loss tensor(0.6968)  tmp_train_acc 0.7492642731018246  tmp_test_acc 0.752835485682201  test_acc 0.9730488489612578
185 : train_loss tensor(0.7031)  val_loss tensor(0.7317)  tmp_train_acc 0.7433784579164214  tmp_test_acc 0.7492419988770355  test_acc 0.9730488489612578
186 : train_loss tensor(0.6279)  val_loss tensor(0.6788)  tmp_train_acc 0.7550965808764513  tmp_test_acc 0.7661987647389107  test_acc 0.9730488489612578
187 : train_loss tensor(0.5606)  val_loss tensor(0.5434)  tmp_train_acc 0.7829204344801755  tmp_test_acc 0.8695115103874227  test_acc 0.9730488489612578
188 : train_loss tensor(0.5239)  val_loss tensor(0.4841)  tmp_train_acc 0.785863342072877  tmp_test_acc 0.8820887142055025  test_acc 0.9730488489612578
189 : train_loss tensor(0.4873)  val_loss tensor(0.5831)  tmp_train_acc 0.785863342072877  tmp_test_acc 0.8279618192026951  test_acc 0.9730488489612578
190 : train_loss tensor(0.4441)  val_loss tensor(0.7022)  tmp_train_acc 0.8149713735352346  tmp_test_acc 0.7721504772599662  test_acc 0.9730488489612578
191 : train_loss tensor(0.4703)  val_loss tensor(0.5704)  tmp_train_acc 0.8004708652148322  tmp_test_acc 0.8573834924199888  test_acc 0.9730488489612578
192 : train_loss tensor(0.4668)  val_loss tensor(0.5512)  tmp_train_acc 0.8019690727165713  tmp_test_acc 0.8457046603032006  test_acc 0.9730488489612578
193 : train_loss tensor(0.4011)  val_loss tensor(0.5568)  tmp_train_acc 0.8325753116806679  tmp_test_acc 0.8437956204379562  test_acc 0.9730488489612578
194 : train_loss tensor(0.4027)  val_loss tensor(0.5636)  tmp_train_acc 0.8492696238429023  tmp_test_acc 0.8061763054463784  test_acc 0.9730488489612578
195 : train_loss tensor(0.3983)  val_loss tensor(0.7128)  tmp_train_acc 0.8654288618973728  tmp_test_acc 0.7688938798427848  test_acc 0.9730488489612578
196 : train_loss tensor(0.4222)  val_loss tensor(0.6565)  tmp_train_acc 0.8250842741719728  tmp_test_acc 0.7564289724873666  test_acc 0.9730488489612578
197 : train_loss tensor(0.4389)  val_loss tensor(0.6156)  tmp_train_acc 0.8128310771041789  tmp_test_acc 0.791577765300393  test_acc 0.9730488489612578
198 : train_loss tensor(0.3978)  val_loss tensor(0.5860)  tmp_train_acc 0.848145968216598  tmp_test_acc 0.8174059517125211  test_acc 0.9730488489612578
199 : train_loss tensor(0.4792)  val_loss tensor(0.5923)  tmp_train_acc 0.780673123227567  tmp_test_acc 0.7987647389107243  test_acc 0.9730488489612578
200 : train_loss tensor(0.3979)  val_loss tensor(0.5527)  tmp_train_acc 0.8621649098400128  tmp_test_acc 0.810555867490174  test_acc 0.9730488489612578
201 : train_loss tensor(0.4771)  val_loss tensor(0.7370)  tmp_train_acc 0.7765530525977848  tmp_test_acc 0.6897248736664795  test_acc 0.9730488489612578
202 : train_loss tensor(0.3876)  val_loss tensor(0.5271)  tmp_train_acc 0.8458451495532131  tmp_test_acc 0.8515440763615946  test_acc 0.9730488489612578
203 : train_loss tensor(0.3977)  val_loss tensor(0.6044)  tmp_train_acc 0.8556370057252931  tmp_test_acc 0.7792251544076362  test_acc 0.9730488489612578
204 : train_loss tensor(0.3080)  val_loss tensor(0.4957)  tmp_train_acc 0.9101610573064369  tmp_test_acc 0.8609769792251544  test_acc 0.9730488489612578
205 : train_loss tensor(0.3750)  val_loss tensor(0.5777)  tmp_train_acc 0.8604526726951682  tmp_test_acc 0.8253790005614823  test_acc 0.9730488489612578
206 : train_loss tensor(0.2850)  val_loss tensor(0.3807)  tmp_train_acc 0.9208625394617155  tmp_test_acc 0.9029758562605278  test_acc 0.9730488489612578
207 : train_loss tensor(0.2791)  val_loss tensor(0.3549)  tmp_train_acc 0.9185617207983305  tmp_test_acc 0.9115103874227962  test_acc 0.9730488489612578
208 : train_loss tensor(0.3366)  val_loss tensor(0.5258)  tmp_train_acc 0.8892931671036438  tmp_test_acc 0.8373947220662549  test_acc 0.9730488489612578
209 : train_loss tensor(0.3147)  val_loss tensor(0.4477)  tmp_train_acc 0.9027770346192948  tmp_test_acc 0.8718697361033129  test_acc 0.9730488489612578
210 : train_loss tensor(0.5025)  val_loss tensor(0.6463)  tmp_train_acc 0.7822248381400824  tmp_test_acc 0.7526108927568782  test_acc 0.9730488489612578
211 : train_loss tensor(0.3083)  val_loss tensor(0.4845)  tmp_train_acc 0.901867408636096  tmp_test_acc 0.8407636159460977  test_acc 0.9730488489612578
212 : train_loss tensor(0.3220)  val_loss tensor(0.3785)  tmp_train_acc 0.9006367381882391  tmp_test_acc 0.9021897810218978  test_acc 0.9730488489612578
213 : train_loss tensor(0.3004)  val_loss tensor(0.4604)  tmp_train_acc 0.9150302316870886  tmp_test_acc 0.8742279618192027  test_acc 0.9730488489612578
214 : train_loss tensor(0.3608)  val_loss tensor(0.2527)  tmp_train_acc 0.8844775001337686  tmp_test_acc 0.9298147108366086  test_acc 0.9730488489612578
215 : train_loss tensor(0.3029)  val_loss tensor(0.3618)  tmp_train_acc 0.9072716571245117  tmp_test_acc 0.8947782144862437  test_acc 0.9730488489612578
216 : train_loss tensor(0.3044)  val_loss tensor(0.3322)  tmp_train_acc 0.9071111348921825  tmp_test_acc 0.9119595732734419  test_acc 0.9730488489612578
217 : train_loss tensor(0.2974)  val_loss tensor(0.2434)  tmp_train_acc 0.9158863502595109  tmp_test_acc 0.9341942728804042  test_acc 0.9730488489612578
218 : train_loss tensor(0.3571)  val_loss tensor(0.4526)  tmp_train_acc 0.880464444325539  tmp_test_acc 0.8586187535092644  test_acc 0.9730488489612578
219 : train_loss tensor(0.2720)  val_loss tensor(0.3032)  tmp_train_acc 0.9154582909732998  tmp_test_acc 0.9115103874227962  test_acc 0.9730488489612578
220 : train_loss tensor(0.2939)  val_loss tensor(0.4472)  tmp_train_acc 0.9116057573973996  tmp_test_acc 0.8799550814149354  test_acc 0.9730488489612578
221 : train_loss tensor(0.2907)  val_loss tensor(0.3965)  tmp_train_acc 0.9092514313232382  tmp_test_acc 0.8823133071308253  test_acc 0.9730488489612578
222 : train_loss tensor(0.3548)  val_loss tensor(0.2384)  tmp_train_acc 0.8543528278666596  tmp_test_acc 0.9334081976417743  test_acc 0.9730488489612578
223 : train_loss tensor(0.2872)  val_loss tensor(0.2540)  tmp_train_acc 0.9132644871314677  tmp_test_acc 0.9284671532846716  test_acc 0.9730488489612578
224 : train_loss tensor(0.2541)  val_loss tensor(0.3086)  tmp_train_acc 0.9263202953609074  tmp_test_acc 0.9151038742279618  test_acc 0.9730488489612578
225 : train_loss tensor(0.2659)  val_loss tensor(0.1915)  tmp_train_acc 0.9250361175022741  tmp_test_acc 0.9474452554744526  test_acc 0.9730488489612578
226 : train_loss tensor(0.3124)  val_loss tensor(0.4565)  tmp_train_acc 0.901867408636096  tmp_test_acc 0.8603032004491858  test_acc 0.9730488489612578
227 : train_loss tensor(0.3014)  val_loss tensor(0.3352)  tmp_train_acc 0.9072181497137354  tmp_test_acc 0.9008422234699607  test_acc 0.9730488489612578
228 : train_loss tensor(0.3138)  val_loss tensor(0.2599)  tmp_train_acc 0.8932527155010969  tmp_test_acc 0.9271195957327344  test_acc 0.9730488489612578
229 : train_loss tensor(0.2841)  val_loss tensor(0.2519)  tmp_train_acc 0.9187757504414361  tmp_test_acc 0.9323975294778214  test_acc 0.9730488489612578
230 : train_loss tensor(0.2345)  val_loss tensor(0.3044)  tmp_train_acc 0.931296484563112  tmp_test_acc 0.9112857944974734  test_acc 0.9730488489612578
231 : train_loss tensor(0.2464)  val_loss tensor(0.2289)  tmp_train_acc 0.9257317138423672  tmp_test_acc 0.9347557551937113  test_acc 0.9730488489612578
232 : train_loss tensor(0.2848)  val_loss tensor(0.3046)  tmp_train_acc 0.9134250093637969  tmp_test_acc 0.914093206064009  test_acc 0.9730488489612578
233 : train_loss tensor(0.2986)  val_loss tensor(0.2804)  tmp_train_acc 0.9005832307774627  tmp_test_acc 0.9191465468837732  test_acc 0.9730488489612578
234 : train_loss tensor(0.2671)  val_loss tensor(0.1825)  tmp_train_acc 0.9179196318690138  tmp_test_acc 0.9465468837731611  test_acc 0.9730488489612578
235 : train_loss tensor(0.2557)  val_loss tensor(0.3692)  tmp_train_acc 0.9240194766975226  tmp_test_acc 0.8946659180235823  test_acc 0.9730488489612578
236 : train_loss tensor(0.2139)  val_loss tensor(0.2012)  tmp_train_acc 0.9332762587618385  tmp_test_acc 0.9379000561482314  test_acc 0.9730488489612578
237 : train_loss tensor(0.2590)  val_loss tensor(0.2936)  tmp_train_acc 0.9193108245492001  tmp_test_acc 0.9142055025266704  test_acc 0.9730488489612578
238 : train_loss tensor(0.2588)  val_loss tensor(0.2612)  tmp_train_acc 0.9249291026807213  tmp_test_acc 0.9280179674340259  test_acc 0.9730488489612578
239 : train_loss tensor(0.2834)  val_loss tensor(0.2081)  tmp_train_acc 0.915618813205629  tmp_test_acc 0.9401459854014599  test_acc 0.9730488489612578
240 : train_loss tensor(0.2374)  val_loss tensor(0.2602)  tmp_train_acc 0.9317780512600995  tmp_test_acc 0.9255474452554745  test_acc 0.9730488489612578
241 : train_loss tensor(0.2185)  val_loss tensor(0.1650)  tmp_train_acc 0.9408208036813098  tmp_test_acc 0.9477821448624368  test_acc 0.9730488489612578
242 : train_loss tensor(0.2421)  val_loss tensor(0.1719)  tmp_train_acc 0.9292632029536091  tmp_test_acc 0.9498034811903425  test_acc 0.9730488489612578
243 : train_loss tensor(0.2489)  val_loss tensor(0.2933)  tmp_train_acc 0.9243940285729574  tmp_test_acc 0.9154407636159461  test_acc 0.9730488489612578
244 : train_loss tensor(0.2250)  val_loss tensor(0.2412)  tmp_train_acc 0.9354700626036706  tmp_test_acc 0.9318360471645143  test_acc 0.9730488489612578
245 : train_loss tensor(0.2179)  val_loss tensor(0.2041)  tmp_train_acc 0.9360051367114346  tmp_test_acc 0.9420550252667041  test_acc 0.9730488489612578
246 : train_loss tensor(0.2653)  val_loss tensor(0.3047)  tmp_train_acc 0.9161003799026165  tmp_test_acc 0.9076923076923076  test_acc 0.9730488489612578
247 : train_loss tensor(0.2085)  val_loss tensor(0.2066)  tmp_train_acc 0.9376638664455027  tmp_test_acc 0.9372262773722628  test_acc 0.9730488489612578
248 : train_loss tensor(0.2244)  val_loss tensor(0.1824)  tmp_train_acc 0.9349349884959067  tmp_test_acc 0.9447501403705784  test_acc 0.9730488489612578
249 : train_loss tensor(0.2196)  val_loss tensor(0.1846)  tmp_train_acc 0.9372893145700679  tmp_test_acc 0.9448624368332398  test_acc 0.9730488489612578
250 : train_loss tensor(0.2310)  val_loss tensor(0.2602)  tmp_train_acc 0.9276044732195409  tmp_test_acc 0.9245367770915216  test_acc 0.9730488489612578
251 : train_loss tensor(0.2451)  val_loss tensor(0.2306)  tmp_train_acc 0.9277649954518701  tmp_test_acc 0.9293655249859629  test_acc 0.9730488489612578
252 : train_loss tensor(0.2003)  val_loss tensor(0.1616)  tmp_train_acc 0.9381989405532666  tmp_test_acc 0.9486805165637282  test_acc 0.9730488489612578
253 : train_loss tensor(0.2871)  val_loss tensor(0.2071)  tmp_train_acc 0.9128364278452566  tmp_test_acc 0.9379000561482314  test_acc 0.9730488489612578
254 : train_loss tensor(0.1939)  val_loss tensor(0.1767)  tmp_train_acc 0.9408743110920863  tmp_test_acc 0.945985401459854  test_acc 0.9730488489612578
255 : train_loss tensor(0.2097)  val_loss tensor(0.1432)  tmp_train_acc 0.9364331959976456  tmp_test_acc 0.9539584503088153  test_acc 0.9730488489612578
256 : train_loss tensor(0.2556)  val_loss tensor(0.2270)  tmp_train_acc 0.9192573171384237  tmp_test_acc 0.9265581134194273  test_acc 0.9730488489612578
257 : train_loss tensor(0.1954)  val_loss tensor(0.1502)  tmp_train_acc 0.9399111776981111  tmp_test_acc 0.9502526670409882  test_acc 0.9730488489612578
258 : train_loss tensor(0.1908)  val_loss tensor(0.1235)  tmp_train_acc 0.9403392369843223  tmp_test_acc 0.9593486805165637  test_acc 0.9730488489612578
259 : train_loss tensor(0.2454)  val_loss tensor(0.2909)  tmp_train_acc 0.9208090320509389  tmp_test_acc 0.9099382369455363  test_acc 0.9730488489612578
260 : train_loss tensor(0.1864)  val_loss tensor(0.1770)  tmp_train_acc 0.942051474129167  tmp_test_acc 0.9453116226838855  test_acc 0.9730488489612578
261 : train_loss tensor(0.2372)  val_loss tensor(0.2407)  tmp_train_acc 0.925303654556156  tmp_test_acc 0.9282425603593487  test_acc 0.9730488489612578
262 : train_loss tensor(0.2127)  val_loss tensor(0.1608)  tmp_train_acc 0.9372358071592916  tmp_test_acc 0.9490174059517125  test_acc 0.9730488489612578
263 : train_loss tensor(0.1972)  val_loss tensor(0.1888)  tmp_train_acc 0.9383594627855958  tmp_test_acc 0.9405951712521056  test_acc 0.9730488489612578
264 : train_loss tensor(0.1899)  val_loss tensor(0.1526)  tmp_train_acc 0.9421049815399433  tmp_test_acc 0.9503649635036496  test_acc 0.9730488489612578
265 : train_loss tensor(0.1832)  val_loss tensor(0.1376)  tmp_train_acc 0.9421049815399433  tmp_test_acc 0.9549691184727681  test_acc 0.9730488489612578
266 : train_loss tensor(0.1759)  val_loss tensor(0.1949)  tmp_train_acc 0.9450478891326449  tmp_test_acc 0.9423919146546884  test_acc 0.9730488489612578
267 : train_loss tensor(0.1770)  val_loss tensor(0.1569)  tmp_train_acc 0.9436566964524586  tmp_test_acc 0.9505895564289725  test_acc 0.9730488489612578
268 : train_loss tensor(0.1888)  val_loss tensor(0.1374)  tmp_train_acc 0.9421584889507196  tmp_test_acc 0.9559797866367209  test_acc 0.9730488489612578
269 : train_loss tensor(0.2099)  val_loss tensor(0.1626)  tmp_train_acc 0.9374498368023971  tmp_test_acc 0.9487928130263896  test_acc 0.9730488489612578
270 : train_loss tensor(0.2093)  val_loss tensor(0.1332)  tmp_train_acc 0.9387875220718069  tmp_test_acc 0.9575519371139809  test_acc 0.9730488489612578
271 : train_loss tensor(0.1797)  val_loss tensor(0.1460)  tmp_train_acc 0.9438707260955642  tmp_test_acc 0.9524985962942167  test_acc 0.9730488489612578
272 : train_loss tensor(0.1937)  val_loss tensor(0.2462)  tmp_train_acc 0.9391085665364654  tmp_test_acc 0.9227400336889388  test_acc 0.9730488489612578
273 : train_loss tensor(0.2023)  val_loss tensor(0.1378)  tmp_train_acc 0.9338113328696025  tmp_test_acc 0.9542953396967996  test_acc 0.9730488489612578
274 : train_loss tensor(0.1913)  val_loss tensor(0.1865)  tmp_train_acc 0.9403392369843223  tmp_test_acc 0.9404828747894441  test_acc 0.9730488489612578
275 : train_loss tensor(0.1871)  val_loss tensor(0.1758)  tmp_train_acc 0.9395901332334529  tmp_test_acc 0.9441886580572711  test_acc 0.9730488489612578
276 : train_loss tensor(0.1718)  val_loss tensor(0.1592)  tmp_train_acc 0.9463320669912783  tmp_test_acc 0.9507018528916339  test_acc 0.9730488489612578
277 : train_loss tensor(0.1671)  val_loss tensor(0.1602)  tmp_train_acc 0.9464925892236075  tmp_test_acc 0.9483436271757439  test_acc 0.9730488489612578
278 : train_loss tensor(0.1732)  val_loss tensor(0.1590)  tmp_train_acc 0.9437637112740115  tmp_test_acc 0.9464345873104997  test_acc 0.9730488489612578
279 : train_loss tensor(0.1745)  val_loss tensor(0.1504)  tmp_train_acc 0.9435496816309059  tmp_test_acc 0.9486805165637282  test_acc 0.9730488489612578
280 : train_loss tensor(0.2596)  val_loss tensor(0.1468)  tmp_train_acc 0.9208625394617155  tmp_test_acc 0.9524985962942167  test_acc 0.9730488489612578
281 : train_loss tensor(0.2181)  val_loss tensor(0.1663)  tmp_train_acc 0.9355770774252234  tmp_test_acc 0.9466591802358225  test_acc 0.9730488489612578
282 : train_loss tensor(0.1924)  val_loss tensor(0.1090)  tmp_train_acc 0.940981325913639  tmp_test_acc 0.9627175743964065  test_acc 0.9730488489612578
283 : train_loss tensor(0.1649)  val_loss tensor(0.1680)  tmp_train_acc 0.94601102252662  tmp_test_acc 0.947557551937114  test_acc 0.9730488489612578
284 : train_loss tensor(0.1831)  val_loss tensor(0.1186)  tmp_train_acc 0.942051474129167  tmp_test_acc 0.9576642335766423  test_acc 0.9730488489612578
285 : train_loss tensor(0.1983)  val_loss tensor(0.2045)  tmp_train_acc 0.9373428219808444  tmp_test_acc 0.9326221224031443  test_acc 0.9730488489612578
286 : train_loss tensor(0.1885)  val_loss tensor(0.2065)  tmp_train_acc 0.9352025255497887  tmp_test_acc 0.9344188658057271  test_acc 0.9730488489612578
287 : train_loss tensor(0.1779)  val_loss tensor(0.1688)  tmp_train_acc 0.9435496816309059  tmp_test_acc 0.9443009545199326  test_acc 0.9730488489612578
288 : train_loss tensor(0.1848)  val_loss tensor(0.1972)  tmp_train_acc 0.9366472256407512  tmp_test_acc 0.9349803481190343  test_acc 0.9730488489612578
289 : train_loss tensor(0.1729)  val_loss tensor(0.1469)  tmp_train_acc 0.9442987853817754  tmp_test_acc 0.9511510387422796  test_acc 0.9730488489612578
290 : train_loss tensor(0.1839)  val_loss tensor(0.1159)  tmp_train_acc 0.941783937075285  tmp_test_acc 0.9601347557551937  test_acc 0.9730488489612578
291 : train_loss tensor(0.1793)  val_loss tensor(0.1788)  tmp_train_acc 0.9441917705602226  tmp_test_acc 0.9425042111173498  test_acc 0.9730488489612578
292 : train_loss tensor(0.2042)  val_loss tensor(0.1734)  tmp_train_acc 0.9396436406442291  tmp_test_acc 0.9462099943851768  test_acc 0.9730488489612578
293 : train_loss tensor(0.1769)  val_loss tensor(0.1526)  tmp_train_acc 0.9440847557386698  tmp_test_acc 0.9480067377877597  test_acc 0.9730488489612578
294 : train_loss tensor(0.1717)  val_loss tensor(0.1379)  tmp_train_acc 0.9462250521697256  tmp_test_acc 0.9540707467714767  test_acc 0.9730488489612578
295 : train_loss tensor(0.1904)  val_loss tensor(0.1799)  tmp_train_acc 0.9400716999304404  tmp_test_acc 0.9457608085345311  test_acc 0.9730488489612578
296 : train_loss tensor(0.1694)  val_loss tensor(0.1573)  tmp_train_acc 0.9470811707421478  tmp_test_acc 0.9448624368332398  test_acc 0.9730488489612578
297 : train_loss tensor(0.1691)  val_loss tensor(0.1330)  tmp_train_acc 0.9439777409171171  tmp_test_acc 0.952049410443571  test_acc 0.9730488489612578
298 : train_loss tensor(0.2119)  val_loss tensor(0.1730)  tmp_train_acc 0.9288351436673979  tmp_test_acc 0.9419427288040426  test_acc 0.9730488489612578
299 : train_loss tensor(0.2039)  val_loss tensor(0.1495)  tmp_train_acc 0.9320990957247579  tmp_test_acc 0.951487928130264  test_acc 0.9730488489612578
300 : train_loss tensor(0.2023)  val_loss tensor(0.2076)  tmp_train_acc 0.9323131253678635  tmp_test_acc 0.9356541268950028  test_acc 0.9730488489612578
301 : train_loss tensor(0.1925)  val_loss tensor(0.1260)  tmp_train_acc 0.938519985017925  tmp_test_acc 0.953621560920831  test_acc 0.9730488489612578
302 : train_loss tensor(0.1748)  val_loss tensor(0.1735)  tmp_train_acc 0.94274707046926  tmp_test_acc 0.9408197641774284  test_acc 0.9730488489612578
303 : train_loss tensor(0.1978)  val_loss tensor(0.1317)  tmp_train_acc 0.9344534217989191  tmp_test_acc 0.9545199326221224  test_acc 0.9730488489612578
304 : train_loss tensor(0.1778)  val_loss tensor(0.1558)  tmp_train_acc 0.9428540852908128  tmp_test_acc 0.9469960696238069  test_acc 0.9730488489612578
305 : train_loss tensor(0.1808)  val_loss tensor(0.1401)  tmp_train_acc 0.9424795334153782  tmp_test_acc 0.9505895564289725  test_acc 0.9730488489612578
306 : train_loss tensor(0.1897)  val_loss tensor(0.1326)  tmp_train_acc 0.9422119963614962  tmp_test_acc 0.956765861875351  test_acc 0.9730488489612578
307 : train_loss tensor(0.1699)  val_loss tensor(0.1562)  tmp_train_acc 0.9471881855637005  tmp_test_acc 0.948905109489051  test_acc 0.9730488489612578
308 : train_loss tensor(0.1760)  val_loss tensor(0.1153)  tmp_train_acc 0.9446733372572101  tmp_test_acc 0.9590117911285795  test_acc 0.9730488489612578
309 : train_loss tensor(0.1712)  val_loss tensor(0.1329)  tmp_train_acc 0.9442987853817754  tmp_test_acc 0.9539584503088153  test_acc 0.9730488489612578
310 : train_loss tensor(0.1822)  val_loss tensor(0.1898)  tmp_train_acc 0.9431751297554711  tmp_test_acc 0.9396967995508142  test_acc 0.9730488489612578
311 : train_loss tensor(0.1769)  val_loss tensor(0.1812)  tmp_train_acc 0.943710203863235  tmp_test_acc 0.9405951712521056  test_acc 0.9730488489612578
312 : train_loss tensor(0.1793)  val_loss tensor(0.1214)  tmp_train_acc 0.9422119963614962  tmp_test_acc 0.9569904548006738  test_acc 0.9730488489612578
313 : train_loss tensor(0.1798)  val_loss tensor(0.1322)  tmp_train_acc 0.9417304296645085  tmp_test_acc 0.9537338573834924  test_acc 0.9730488489612578
314 : train_loss tensor(0.1719)  val_loss tensor(0.1069)  tmp_train_acc 0.9418909518968377  tmp_test_acc 0.962043795620438  test_acc 0.9730488489612578
315 : train_loss tensor(0.1960)  val_loss tensor(0.1439)  tmp_train_acc 0.9378243886778319  tmp_test_acc 0.9493542953396968  test_acc 0.9730488489612578
316 : train_loss tensor(0.1686)  val_loss tensor(0.1344)  tmp_train_acc 0.9441382631494462  tmp_test_acc 0.9537338573834924  test_acc 0.9730488489612578
317 : train_loss tensor(0.1749)  val_loss tensor(0.1338)  tmp_train_acc 0.9453154261865269  tmp_test_acc 0.9523862998315553  test_acc 0.9730488489612578
318 : train_loss tensor(0.1753)  val_loss tensor(0.1184)  tmp_train_acc 0.9430146075231419  tmp_test_acc 0.956765861875351  test_acc 0.9730488489612578
319 : train_loss tensor(0.1677)  val_loss tensor(0.1409)  tmp_train_acc 0.9439242335063406  tmp_test_acc 0.954407636159461  test_acc 0.9730488489612578
320 : train_loss tensor(0.1758)  val_loss tensor(0.1037)  tmp_train_acc 0.9407672962705335  tmp_test_acc 0.9614823133071309  test_acc 0.9730488489612578
321 : train_loss tensor(0.1572)  val_loss tensor(0.1802)  tmp_train_acc 0.9478837819037936  tmp_test_acc 0.9400336889387985  test_acc 0.9730488489612578
322 : train_loss tensor(0.1875)  val_loss tensor(0.0929)  tmp_train_acc 0.93755685162395  tmp_test_acc 0.9622683885457608  test_acc 0.9730488489612578
323 : train_loss tensor(0.1693)  val_loss tensor(0.1316)  tmp_train_acc 0.94274707046926  tmp_test_acc 0.9546322290847838  test_acc 0.9730488489612578
324 : train_loss tensor(0.1677)  val_loss tensor(0.1056)  tmp_train_acc 0.9442987853817754  tmp_test_acc 0.9619314991577765  test_acc 0.9730488489612578
325 : train_loss tensor(0.1643)  val_loss tensor(0.1555)  tmp_train_acc 0.9464390818128311  tmp_test_acc 0.9463222908478383  test_acc 0.9730488489612578
326 : train_loss tensor(0.1598)  val_loss tensor(0.1526)  tmp_train_acc 0.945475948418856  tmp_test_acc 0.9448624368332398  test_acc 0.9730488489612578
327 : train_loss tensor(0.1836)  val_loss tensor(0.1073)  tmp_train_acc 0.9382524479640431  tmp_test_acc 0.9605839416058394  test_acc 0.9730488489612578
328 : train_loss tensor(0.1591)  val_loss tensor(0.1379)  tmp_train_acc 0.9464390818128311  tmp_test_acc 0.9496911847276811  test_acc 0.9730488489612578
329 : train_loss tensor(0.1837)  val_loss tensor(0.1384)  tmp_train_acc 0.9398041628765584  tmp_test_acc 0.9482313307130825  test_acc 0.9730488489612578
330 : train_loss tensor(0.1724)  val_loss tensor(0.1225)  tmp_train_acc 0.9406602814489808  tmp_test_acc 0.955755193711398  test_acc 0.9730488489612578
331 : train_loss tensor(0.1587)  val_loss tensor(0.1642)  tmp_train_acc 0.9472416929744769  tmp_test_acc 0.9432902863559798  test_acc 0.9730488489612578
332 : train_loss tensor(0.1643)  val_loss tensor(0.1214)  tmp_train_acc 0.944245277970999  tmp_test_acc 0.9573273441886582  test_acc 0.9730488489612578
333 : train_loss tensor(0.1655)  val_loss tensor(0.1117)  tmp_train_acc 0.9444058002033282  tmp_test_acc 0.9584503088152723  test_acc 0.9730488489612578
334 : train_loss tensor(0.1566)  val_loss tensor(0.1416)  tmp_train_acc 0.9479372893145701  tmp_test_acc 0.9510387422796182  test_acc 0.9730488489612578
335 : train_loss tensor(0.1614)  val_loss tensor(0.1544)  tmp_train_acc 0.947509230028359  tmp_test_acc 0.947557551937114  test_acc 0.9730488489612578
336 : train_loss tensor(0.1947)  val_loss tensor(0.1054)  tmp_train_acc 0.9367007330515277  tmp_test_acc 0.958113419427288  test_acc 0.9730488489612578
