Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='Pubmed', device=0, dprate=0.5, dropout=0.0, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.01, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.9, val_rate=0.09, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(0.6844)  val_loss tensor(0.6725)  tmp_train_acc 0.8080085357434256  tmp_test_acc 0.8133399701343952  test_acc 0.8133399701343952
168 : train_loss tensor(0.1665)  val_loss tensor(0.3666)  tmp_train_acc 0.9325299692462184  tmp_test_acc 0.8894972623195619  test_acc 0.920358387257342
169 : train_loss tensor(0.1397)  val_loss tensor(0.3441)  tmp_train_acc 0.9479696227954558  tmp_test_acc 0.9014435042309608  test_acc 0.920358387257342
170 : train_loss tensor(0.1295)  val_loss tensor(0.3030)  tmp_train_acc 0.9578233854264734  tmp_test_acc 0.9059233449477352  test_acc 0.920358387257342
171 : train_loss tensor(0.1302)  val_loss tensor(0.2728)  tmp_train_acc 0.9573212828720266  tmp_test_acc 0.9104031856645097  test_acc 0.920358387257342
172 : train_loss tensor(0.1352)  val_loss tensor(0.3137)  tmp_train_acc 0.951547103495889  tmp_test_acc 0.9024390243902439  test_acc 0.920358387257342
173 : train_loss tensor(0.1339)  val_loss tensor(0.3146)  tmp_train_acc 0.9522374945082533  tmp_test_acc 0.9014435042309608  test_acc 0.920358387257342
174 : train_loss tensor(0.1332)  val_loss tensor(0.3107)  tmp_train_acc 0.9524885457854767  tmp_test_acc 0.904927824788452  test_acc 0.920358387257342
175 : train_loss tensor(0.1259)  val_loss tensor(0.3084)  tmp_train_acc 0.9565681290403565  tmp_test_acc 0.9014435042309608  test_acc 0.920358387257342
176 : train_loss tensor(0.1282)  val_loss tensor(0.2996)  tmp_train_acc 0.9555011611121571  tmp_test_acc 0.9064211050273768  test_acc 0.920358387257342
177 : train_loss tensor(0.1282)  val_loss tensor(0.2915)  tmp_train_acc 0.9562543149438273  tmp_test_acc 0.9099054255848681  test_acc 0.920358387257342
178 : train_loss tensor(0.1452)  val_loss tensor(0.3111)  tmp_train_acc 0.9445176677336345  tmp_test_acc 0.8989547038327527  test_acc 0.920358387257342
179 : train_loss tensor(0.1359)  val_loss tensor(0.3247)  tmp_train_acc 0.9524257829661709  tmp_test_acc 0.9019412643106023  test_acc 0.920358387257342
180 : train_loss tensor(0.1312)  val_loss tensor(0.3004)  tmp_train_acc 0.9565053662210506  tmp_test_acc 0.9064211050273768  test_acc 0.920358387257342
181 : train_loss tensor(0.1300)  val_loss tensor(0.2756)  tmp_train_acc 0.95757233414925  tmp_test_acc 0.90741662518666  test_acc 0.920358387257342
182 : train_loss tensor(0.1286)  val_loss tensor(0.3117)  tmp_train_acc 0.9560660264859098  tmp_test_acc 0.8999502239920358  test_acc 0.920358387257342
183 : train_loss tensor(0.1300)  val_loss tensor(0.2921)  tmp_train_acc 0.954371430364652  tmp_test_acc 0.9059233449477352  test_acc 0.920358387257342
184 : train_loss tensor(0.1330)  val_loss tensor(0.3192)  tmp_train_acc 0.9512960522186656  tmp_test_acc 0.9044300647088104  test_acc 0.920358387257342
185 : train_loss tensor(0.1321)  val_loss tensor(0.3071)  tmp_train_acc 0.9526140714240884  tmp_test_acc 0.9099054255848681  test_acc 0.920358387257342
186 : train_loss tensor(0.1243)  val_loss tensor(0.3130)  tmp_train_acc 0.9585765392581435  tmp_test_acc 0.9024390243902439  test_acc 0.920358387257342
187 : train_loss tensor(0.1282)  val_loss tensor(0.3244)  tmp_train_acc 0.9548735329190987  tmp_test_acc 0.8999502239920358  test_acc 0.920358387257342
188 : train_loss tensor(0.1279)  val_loss tensor(0.2946)  tmp_train_acc 0.9573840456913325  tmp_test_acc 0.9104031856645097  test_acc 0.920358387257342
189 : train_loss tensor(0.1289)  val_loss tensor(0.2703)  tmp_train_acc 0.9563170777631331  tmp_test_acc 0.9143852663016426  test_acc 0.920358387257342
190 : train_loss tensor(0.1305)  val_loss tensor(0.3298)  tmp_train_acc 0.9523002573275592  tmp_test_acc 0.9009457441513191  test_acc 0.920358387257342
191 : train_loss tensor(0.1345)  val_loss tensor(0.3252)  tmp_train_acc 0.9524885457854767  tmp_test_acc 0.8994524639123941  test_acc 0.920358387257342
192 : train_loss tensor(0.1352)  val_loss tensor(0.3404)  tmp_train_acc 0.9507939496642189  tmp_test_acc 0.8964659034345446  test_acc 0.920358387257342
193 : train_loss tensor(0.1249)  val_loss tensor(0.2990)  tmp_train_acc 0.960020084102178  tmp_test_acc 0.9094076655052264  test_acc 0.920358387257342
194 : train_loss tensor(0.1239)  val_loss tensor(0.2742)  tmp_train_acc 0.9594552187284253  tmp_test_acc 0.9143852663016426  test_acc 0.920358387257342
195 : train_loss tensor(0.1267)  val_loss tensor(0.2926)  tmp_train_acc 0.9570074687754974  tmp_test_acc 0.9024390243902439  test_acc 0.920358387257342
196 : train_loss tensor(0.1260)  val_loss tensor(0.2977)  tmp_train_acc 0.9579489110650851  tmp_test_acc 0.9069188651070185  test_acc 0.920358387257342
197 : train_loss tensor(0.1296)  val_loss tensor(0.3240)  tmp_train_acc 0.9544341931839578  tmp_test_acc 0.9069188651070185  test_acc 0.920358387257342
198 : train_loss tensor(0.1442)  val_loss tensor(0.3077)  tmp_train_acc 0.9464633151321158  tmp_test_acc 0.9034345445495271  test_acc 0.920358387257342
199 : train_loss tensor(0.1534)  val_loss tensor(0.3797)  tmp_train_acc 0.9399987447436139  tmp_test_acc 0.8820308611249378  test_acc 0.920358387257342
200 : train_loss tensor(0.1231)  val_loss tensor(0.3029)  tmp_train_acc 0.9590158789932843  tmp_test_acc 0.9064211050273768  test_acc 0.920358387257342
201 : train_loss tensor(0.1315)  val_loss tensor(0.2917)  tmp_train_acc 0.9564426034017448  tmp_test_acc 0.9084121453459433  test_acc 0.920358387257342
The sum of epochs: 202
run_1 	 test_acc: 0.9204
each run avg_time: 1054.4008011817932 s
each epoch avg_time: 5194.09261665908 ms
GAT on dataset Pubmed, in 1 repeated experiment:
test acc mean = 92.0358 ¡À 0.0000  	 val acc mean = 90.7042
