Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='Photo', device=0, dprate=0.5, dropout=0.0, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.01, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.9, val_rate=0.09, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(2.0163)  val_loss tensor(1.8937)  tmp_train_acc 0.30440917107583776  tmp_test_acc 0.44659442724458204  test_acc 0.44659442724458204
167 : train_loss tensor(0.1180)  val_loss tensor(0.2684)  tmp_train_acc 0.9705467372134039  tmp_test_acc 0.9148606811145511  test_acc 0.945046439628483
168 : train_loss tensor(0.1208)  val_loss tensor(0.2227)  tmp_train_acc 0.9691358024691359  tmp_test_acc 0.9280185758513931  test_acc 0.945046439628483
169 : train_loss tensor(0.1293)  val_loss tensor(0.3236)  tmp_train_acc 0.9670194003527337  tmp_test_acc 0.9024767801857585  test_acc 0.945046439628483
170 : train_loss tensor(0.1185)  val_loss tensor(0.2968)  tmp_train_acc 0.9747795414462082  tmp_test_acc 0.9109907120743034  test_acc 0.945046439628483
171 : train_loss tensor(0.1172)  val_loss tensor(0.2634)  tmp_train_acc 0.9707231040564374  tmp_test_acc 0.9202786377708978  test_acc 0.945046439628483
172 : train_loss tensor(0.1172)  val_loss tensor(0.2752)  tmp_train_acc 0.9719576719576719  tmp_test_acc 0.9164086687306502  test_acc 0.945046439628483
173 : train_loss tensor(0.1220)  val_loss tensor(0.2282)  tmp_train_acc 0.9687830687830687  tmp_test_acc 0.934984520123839  test_acc 0.945046439628483
174 : train_loss tensor(0.1143)  val_loss tensor(0.2481)  tmp_train_acc 0.9735449735449735  tmp_test_acc 0.9218266253869969  test_acc 0.945046439628483
175 : train_loss tensor(0.1365)  val_loss tensor(0.3353)  tmp_train_acc 0.9631393298059965  tmp_test_acc 0.9024767801857585  test_acc 0.945046439628483
176 : train_loss tensor(0.1192)  val_loss tensor(0.3036)  tmp_train_acc 0.9703703703703703  tmp_test_acc 0.9040247678018576  test_acc 0.945046439628483
177 : train_loss tensor(0.1159)  val_loss tensor(0.2457)  tmp_train_acc 0.9744268077601411  tmp_test_acc 0.923374613003096  test_acc 0.945046439628483
178 : train_loss tensor(0.1185)  val_loss tensor(0.2982)  tmp_train_acc 0.9707231040564374  tmp_test_acc 0.9148606811145511  test_acc 0.945046439628483
179 : train_loss tensor(0.1121)  val_loss tensor(0.3091)  tmp_train_acc 0.9740740740740741  tmp_test_acc 0.913312693498452  test_acc 0.945046439628483
180 : train_loss tensor(0.1108)  val_loss tensor(0.2754)  tmp_train_acc 0.9753086419753086  tmp_test_acc 0.923374613003096  test_acc 0.945046439628483
181 : train_loss tensor(0.1232)  val_loss tensor(0.2911)  tmp_train_acc 0.9693121693121693  tmp_test_acc 0.9148606811145511  test_acc 0.945046439628483
182 : train_loss tensor(0.1185)  val_loss tensor(0.3138)  tmp_train_acc 0.9698412698412698  tmp_test_acc 0.9063467492260062  test_acc 0.945046439628483
183 : train_loss tensor(0.1094)  val_loss tensor(0.2575)  tmp_train_acc 0.9746031746031746  tmp_test_acc 0.9241486068111455  test_acc 0.945046439628483
184 : train_loss tensor(0.1137)  val_loss tensor(0.2810)  tmp_train_acc 0.9737213403880071  tmp_test_acc 0.9195046439628483  test_acc 0.945046439628483
185 : train_loss tensor(0.1153)  val_loss tensor(0.2612)  tmp_train_acc 0.9721340388007055  tmp_test_acc 0.9249226006191951  test_acc 0.945046439628483
186 : train_loss tensor(0.1257)  val_loss tensor(0.2877)  tmp_train_acc 0.9698412698412698  tmp_test_acc 0.9001547987616099  test_acc 0.945046439628483
187 : train_loss tensor(0.1166)  val_loss tensor(0.2724)  tmp_train_acc 0.9710758377425044  tmp_test_acc 0.9226006191950464  test_acc 0.945046439628483
188 : train_loss tensor(0.1076)  val_loss tensor(0.2644)  tmp_train_acc 0.9772486772486773  tmp_test_acc 0.9202786377708978  test_acc 0.945046439628483
189 : train_loss tensor(0.1104)  val_loss tensor(0.2399)  tmp_train_acc 0.9737213403880071  tmp_test_acc 0.93343653250774  test_acc 0.945046439628483
190 : train_loss tensor(0.1199)  val_loss tensor(0.2964)  tmp_train_acc 0.9714285714285714  tmp_test_acc 0.9063467492260062  test_acc 0.945046439628483
191 : train_loss tensor(0.1224)  val_loss tensor(0.3016)  tmp_train_acc 0.9691358024691359  tmp_test_acc 0.9055727554179567  test_acc 0.945046439628483
192 : train_loss tensor(0.1182)  val_loss tensor(0.2925)  tmp_train_acc 0.9705467372134039  tmp_test_acc 0.9140866873065016  test_acc 0.945046439628483
193 : train_loss tensor(0.1106)  val_loss tensor(0.2803)  tmp_train_acc 0.9744268077601411  tmp_test_acc 0.9202786377708978  test_acc 0.945046439628483
194 : train_loss tensor(0.1105)  val_loss tensor(0.2829)  tmp_train_acc 0.9728395061728395  tmp_test_acc 0.9164086687306502  test_acc 0.945046439628483
195 : train_loss tensor(0.1132)  val_loss tensor(0.2989)  tmp_train_acc 0.9721340388007055  tmp_test_acc 0.9094427244582043  test_acc 0.945046439628483
196 : train_loss tensor(0.1200)  val_loss tensor(0.3171)  tmp_train_acc 0.9708994708994709  tmp_test_acc 0.8947368421052632  test_acc 0.945046439628483
197 : train_loss tensor(0.1245)  val_loss tensor(0.3155)  tmp_train_acc 0.9652557319223986  tmp_test_acc 0.9040247678018576  test_acc 0.945046439628483
198 : train_loss tensor(0.1080)  val_loss tensor(0.2385)  tmp_train_acc 0.9728395061728395  tmp_test_acc 0.9303405572755419  test_acc 0.945046439628483
199 : train_loss tensor(0.1157)  val_loss tensor(0.3315)  tmp_train_acc 0.9753086419753086  tmp_test_acc 0.9009287925696594  test_acc 0.945046439628483
200 : train_loss tensor(0.1208)  val_loss tensor(0.3269)  tmp_train_acc 0.9705467372134039  tmp_test_acc 0.8931888544891641  test_acc 0.945046439628483
201 : train_loss tensor(0.1083)  val_loss tensor(0.2389)  tmp_train_acc 0.9738977072310405  tmp_test_acc 0.9218266253869969  test_acc 0.945046439628483
202 : train_loss tensor(0.1146)  val_loss tensor(0.3218)  tmp_train_acc 0.9705467372134039  tmp_test_acc 0.9047987616099071  test_acc 0.945046439628483
203 : train_loss tensor(0.1141)  val_loss tensor(0.3158)  tmp_train_acc 0.9728395061728395  tmp_test_acc 0.9086687306501547  test_acc 0.945046439628483
204 : train_loss tensor(0.1150)  val_loss tensor(0.2571)  tmp_train_acc 0.9708994708994709  tmp_test_acc 0.9241486068111455  test_acc 0.945046439628483
205 : train_loss tensor(0.1175)  val_loss tensor(0.2943)  tmp_train_acc 0.9700176366843033  tmp_test_acc 0.9040247678018576  test_acc 0.945046439628483
206 : train_loss tensor(0.1112)  val_loss tensor(0.3051)  tmp_train_acc 0.973015873015873  tmp_test_acc 0.9086687306501547  test_acc 0.945046439628483
207 : train_loss tensor(0.1083)  val_loss tensor(0.2673)  tmp_train_acc 0.9737213403880071  tmp_test_acc 0.9241486068111455  test_acc 0.945046439628483
208 : train_loss tensor(0.1052)  val_loss tensor(0.2689)  tmp_train_acc 0.9753086419753086  tmp_test_acc 0.9256965944272446  test_acc 0.945046439628483
209 : train_loss tensor(0.1097)  val_loss tensor(0.2919)  tmp_train_acc 0.9758377425044091  tmp_test_acc 0.9094427244582043  test_acc 0.945046439628483
210 : train_loss tensor(0.1115)  val_loss tensor(0.3015)  tmp_train_acc 0.9738977072310405  tmp_test_acc 0.9148606811145511  test_acc 0.945046439628483
211 : train_loss tensor(0.1089)  val_loss tensor(0.2717)  tmp_train_acc 0.972663139329806  tmp_test_acc 0.9195046439628483  test_acc 0.945046439628483
212 : train_loss tensor(0.1168)  val_loss tensor(0.2746)  tmp_train_acc 0.9701940035273369  tmp_test_acc 0.9179566563467493  test_acc 0.945046439628483
213 : train_loss tensor(0.1058)  val_loss tensor(0.3016)  tmp_train_acc 0.9768959435626102  tmp_test_acc 0.9140866873065016  test_acc 0.945046439628483
The sum of epochs: 214
run_1 	 test_acc: 0.9450
each run avg_time: 1084.9813823699951 s
each epoch avg_time: 5046.425034279047 ms
GAT on dataset Photo, in 1 repeated experiment:
test acc mean = 94.5046 ¡À 0.0000  	 val acc mean = 94.3314
