Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='CS', device=0, dprate=0.5, dropout=0.5, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.1, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.9, val_rate=0.09, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(0.4022)  val_loss tensor(0.3044)  tmp_train_acc 0.8781134982453136  tmp_test_acc 0.9204  test_acc 0.9204
185 : train_loss tensor(0.2165)  val_loss tensor(0.2573)  tmp_train_acc 0.930839681588633  tmp_test_acc 0.9314  test_acc 0.9574
186 : train_loss tensor(0.2088)  val_loss tensor(0.2103)  tmp_train_acc 0.9333219207395361  tmp_test_acc 0.941  test_acc 0.9574
187 : train_loss tensor(0.2079)  val_loss tensor(0.2300)  tmp_train_acc 0.9313532483095095  tmp_test_acc 0.9308  test_acc 0.9574
188 : train_loss tensor(0.2031)  val_loss tensor(0.1773)  tmp_train_acc 0.9292133869725242  tmp_test_acc 0.9494  test_acc 0.9574
189 : train_loss tensor(0.2164)  val_loss tensor(0.2509)  tmp_train_acc 0.9298981426003595  tmp_test_acc 0.928  test_acc 0.9574
190 : train_loss tensor(0.2492)  val_loss tensor(0.1860)  tmp_train_acc 0.918428485834118  tmp_test_acc 0.939  test_acc 0.9574
191 : train_loss tensor(0.2173)  val_loss tensor(0.2100)  tmp_train_acc 0.9314388427629889  tmp_test_acc 0.9386  test_acc 0.9574
192 : train_loss tensor(0.2231)  val_loss tensor(0.2031)  tmp_train_acc 0.928956603612086  tmp_test_acc 0.9424  test_acc 0.9574
193 : train_loss tensor(0.2644)  val_loss tensor(0.2789)  tmp_train_acc 0.9156894633227767  tmp_test_acc 0.92  test_acc 0.9574
194 : train_loss tensor(0.2120)  val_loss tensor(0.1871)  tmp_train_acc 0.9331507318325772  tmp_test_acc 0.9432  test_acc 0.9574
195 : train_loss tensor(0.2466)  val_loss tensor(0.2151)  tmp_train_acc 0.9187708636480357  tmp_test_acc 0.9404  test_acc 0.9574
196 : train_loss tensor(0.1914)  val_loss tensor(0.2009)  tmp_train_acc 0.9368312933321921  tmp_test_acc 0.9412  test_acc 0.9574
197 : train_loss tensor(0.1961)  val_loss tensor(0.1828)  tmp_train_acc 0.935975348797398  tmp_test_acc 0.9500000000000001  test_acc 0.9574
198 : train_loss tensor(0.2134)  val_loss tensor(0.2131)  tmp_train_acc 0.9292989814260036  tmp_test_acc 0.9352  test_acc 0.9574
199 : train_loss tensor(0.2325)  val_loss tensor(0.2685)  tmp_train_acc 0.9191132414619533  tmp_test_acc 0.907  test_acc 0.9574
200 : train_loss tensor(0.2021)  val_loss tensor(0.2128)  tmp_train_acc 0.9343490541812891  tmp_test_acc 0.9374  test_acc 0.9574
201 : train_loss tensor(0.2322)  val_loss tensor(0.2076)  tmp_train_acc 0.9185996747410767  tmp_test_acc 0.9362  test_acc 0.9574
202 : train_loss tensor(0.2048)  val_loss tensor(0.1519)  tmp_train_acc 0.9338354874604126  tmp_test_acc 0.953  test_acc 0.9574
203 : train_loss tensor(0.2219)  val_loss tensor(0.1521)  tmp_train_acc 0.9253616365659505  tmp_test_acc 0.954  test_acc 0.9574
204 : train_loss tensor(0.2019)  val_loss tensor(0.2129)  tmp_train_acc 0.9352049987160832  tmp_test_acc 0.9384  test_acc 0.9574
The sum of epochs: 205
run_1 	 test_acc: 0.9574
each run avg_time: 1161.7433626651764 s
each epoch avg_time: 5639.530886724157 ms
GAT on dataset CS, in 1 repeated experiment:
test acc mean = 95.7400 ¡À 0.0000  	 val acc mean = 94.7879
