Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='Pubmed', device=0, dprate=0.5, dropout=0.0, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.01, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.6, val_rate=0.2, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(0.8710)  val_loss tensor(0.8901)  tmp_train_acc 0.8039563783920872  tmp_test_acc 0.7802281368821293  test_acc 0.7802281368821293
167 : train_loss tensor(0.5488)  val_loss tensor(0.5853)  tmp_train_acc 0.9097979541804041  tmp_test_acc 0.881875792141952  test_acc 0.8975918884664131
168 : train_loss tensor(0.5544)  val_loss tensor(0.5884)  tmp_train_acc 0.909882492180235  tmp_test_acc 0.8823827629911281  test_acc 0.8975918884664131
169 : train_loss tensor(0.5482)  val_loss tensor(0.5733)  tmp_train_acc 0.9111505621776989  tmp_test_acc 0.8897338403041825  test_acc 0.8975918884664131
170 : train_loss tensor(0.5481)  val_loss tensor(0.5670)  tmp_train_acc 0.9118268661763462  tmp_test_acc 0.8920152091254753  test_acc 0.8975918884664131
171 : train_loss tensor(0.5529)  val_loss tensor(0.5814)  tmp_train_acc 0.9071772761856455  tmp_test_acc 0.8813688212927757  test_acc 0.8975918884664131
172 : train_loss tensor(0.5489)  val_loss tensor(0.5838)  tmp_train_acc 0.9069236621861526  tmp_test_acc 0.8813688212927757  test_acc 0.8975918884664131
173 : train_loss tensor(0.5487)  val_loss tensor(0.5869)  tmp_train_acc 0.9094598021810804  tmp_test_acc 0.8806083650190114  test_acc 0.8975918884664131
174 : train_loss tensor(0.5452)  val_loss tensor(0.5863)  tmp_train_acc 0.9097134161805732  tmp_test_acc 0.8813688212927757  test_acc 0.8975918884664131
175 : train_loss tensor(0.5525)  val_loss tensor(0.5930)  tmp_train_acc 0.9114887141770226  tmp_test_acc 0.8828897338403042  test_acc 0.8975918884664131
176 : train_loss tensor(0.5482)  val_loss tensor(0.5837)  tmp_train_acc 0.9117423281765153  tmp_test_acc 0.8839036755386566  test_acc 0.8975918884664131
177 : train_loss tensor(0.5484)  val_loss tensor(0.5824)  tmp_train_acc 0.9084453461831093  tmp_test_acc 0.8841571609632446  test_acc 0.8975918884664131
178 : train_loss tensor(0.5530)  val_loss tensor(0.5845)  tmp_train_acc 0.9108124101783752  tmp_test_acc 0.881875792141952  test_acc 0.8975918884664131
179 : train_loss tensor(0.5505)  val_loss tensor(0.5812)  tmp_train_acc 0.9085298841829402  tmp_test_acc 0.8892268694550063  test_acc 0.8975918884664131
180 : train_loss tensor(0.5473)  val_loss tensor(0.5767)  tmp_train_acc 0.9104742581790515  tmp_test_acc 0.8887198986058301  test_acc 0.8975918884664131
181 : train_loss tensor(0.5486)  val_loss tensor(0.5841)  tmp_train_acc 0.9103897201792206  tmp_test_acc 0.8841571609632446  test_acc 0.8975918884664131
182 : train_loss tensor(0.5505)  val_loss tensor(0.5868)  tmp_train_acc 0.9100515681798969  tmp_test_acc 0.8816223067173637  test_acc 0.8975918884664131
183 : train_loss tensor(0.5462)  val_loss tensor(0.5911)  tmp_train_acc 0.909882492180235  tmp_test_acc 0.8813688212927757  test_acc 0.8975918884664131
184 : train_loss tensor(0.5466)  val_loss tensor(0.5861)  tmp_train_acc 0.9117423281765153  tmp_test_acc 0.8841571609632446  test_acc 0.8975918884664131
185 : train_loss tensor(0.5508)  val_loss tensor(0.5845)  tmp_train_acc 0.9094598021810804  tmp_test_acc 0.8854245880861851  test_acc 0.8975918884664131
186 : train_loss tensor(0.5496)  val_loss tensor(0.5802)  tmp_train_acc 0.909882492180235  tmp_test_acc 0.8854245880861851  test_acc 0.8975918884664131
187 : train_loss tensor(0.5486)  val_loss tensor(0.5739)  tmp_train_acc 0.9102206441795587  tmp_test_acc 0.8915082382762991  test_acc 0.8975918884664131
188 : train_loss tensor(0.5463)  val_loss tensor(0.5652)  tmp_train_acc 0.9122495561755009  tmp_test_acc 0.8920152091254753  test_acc 0.8975918884664131
189 : train_loss tensor(0.5472)  val_loss tensor(0.5736)  tmp_train_acc 0.909967030180066  tmp_test_acc 0.888212927756654  test_acc 0.8975918884664131
190 : train_loss tensor(0.5452)  val_loss tensor(0.5794)  tmp_train_acc 0.9129258601741482  tmp_test_acc 0.8887198986058301  test_acc 0.8975918884664131
191 : train_loss tensor(0.5551)  val_loss tensor(0.5953)  tmp_train_acc 0.9055710541888579  tmp_test_acc 0.8762991128010139  test_acc 0.8975918884664131
192 : train_loss tensor(0.5480)  val_loss tensor(0.5912)  tmp_train_acc 0.9092907261814186  tmp_test_acc 0.8773130544993663  test_acc 0.8975918884664131
193 : train_loss tensor(0.5444)  val_loss tensor(0.5950)  tmp_train_acc 0.9105587961788824  tmp_test_acc 0.8783269961977186  test_acc 0.8975918884664131
194 : train_loss tensor(0.5481)  val_loss tensor(0.5902)  tmp_train_acc 0.9120804801758391  tmp_test_acc 0.8808618504435995  test_acc 0.8975918884664131
195 : train_loss tensor(0.5477)  val_loss tensor(0.5815)  tmp_train_acc 0.9115732521768535  tmp_test_acc 0.8854245880861851  test_acc 0.8975918884664131
196 : train_loss tensor(0.5524)  val_loss tensor(0.5703)  tmp_train_acc 0.9102206441795587  tmp_test_acc 0.8922686945500634  test_acc 0.8975918884664131
197 : train_loss tensor(0.5517)  val_loss tensor(0.5787)  tmp_train_acc 0.9081071941837856  tmp_test_acc 0.8849176172370089  test_acc 0.8975918884664131
198 : train_loss tensor(0.5496)  val_loss tensor(0.5844)  tmp_train_acc 0.908783498182433  tmp_test_acc 0.8849176172370089  test_acc 0.8975918884664131
199 : train_loss tensor(0.5464)  val_loss tensor(0.5917)  tmp_train_acc 0.9097979541804041  tmp_test_acc 0.8788339670468948  test_acc 0.8975918884664131
200 : train_loss tensor(0.5507)  val_loss tensor(0.5908)  tmp_train_acc 0.9090371121819256  tmp_test_acc 0.8798479087452471  test_acc 0.8975918884664131
The sum of epochs: 201
run_1 	 test_acc: 0.8976
each run avg_time: 1015.6216342449188 s
each epoch avg_time: 5027.829872499598 ms
GAT on dataset Pubmed, in 1 repeated experiment:
test acc mean = 89.7592 ¡À 0.0000  	 val acc mean = 88.8917
